student_id,branch,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs_history,active_backlogs,quantitative_aptitude,logical_reasoning,coding_benchmark,skills_python,skills_java,skills_cpp,skills_dsa,skills_sql,skills_web,skills_cloud,skills_ml,internships,projects_count,certifications_count,hackathons,communication_rating,interview_rating,primary_track,placement_probability,readiness_status,placed
STU-2026-14414,CSE,7,6.27,71.5,68.1,1,0,61.1,70.1,67.2,5.3,7.4,4.8,7.2,8.7,10.0,4.9,6.4,0,3,1,1,8.9,8.9,Full-Stack Developer,95.8,Ready,1
STU-2026-14415,ECE,7,6.92,71.1,74.6,2,0,76.0,52.6,59.4,6.6,4.4,5.5,0.0,9.3,2.3,3.8,7.5,0,2,0,2,7.2,6.5,Data Analyst / ML Engineer,42.6,Needs Training,0
STU-2026-14416,ECE,7,6.65,69.6,70.5,2,1,66.3,78.2,45.3,2.3,2.0,1.5,6.8,0.0,8.5,7.8,10.0,1,1,1,0,6.6,6.5,Core Systems / SDE,23.0,Needs Training,0
STU-2026-14417,ECE,7,9.26,95.8,85.0,0,0,72.1,99.0,70.0,8.3,7.9,4.2,7.6,0.0,6.5,5.6,4.3,1,4,3,3,5.6,8.8,Core Systems / SDE,98.8,Ready,1
STU-2026-14418,ECE,8,6.42,63.9,66.8,2,0,54.1,69.4,45.7,2.8,5.1,5.4,4.9,5.6,5.7,6.9,6.8,0,4,2,0,8.7,6.1,Core Systems / SDE,56.1,Needs Training,1
STU-2026-14419,Civil,6,7.82,82.2,69.7,0,0,89.0,56.6,76.3,8.0,10.0,7.5,6.9,10.0,2.2,3.8,10.0,0,2,1,0,7.6,6.4,Data Analyst / ML Engineer,98.4,Ready,1
STU-2026-14420,CSE,7,6.36,65.9,68.4,2,2,52.8,85.3,63.4,7.9,5.7,5.9,6.4,6.9,10.0,4.2,7.1,1,3,1,1,7.0,6.1,Data Analyst / ML Engineer,52.9,Needs Training,1
STU-2026-14421,Civil,7,7.45,69.9,72.0,2,1,72.8,85.6,61.7,4.4,6.8,3.8,0.0,8.2,3.9,7.6,6.5,0,1,3,0,8.5,8.8,Data Analyst / ML Engineer,8.0,Needs Training,0
STU-2026-14422,ISE,8,7.72,83.0,71.0,2,2,86.2,62.3,78.3,7.7,7.8,6.9,7.6,0.0,8.4,3.0,10.0,1,1,1,0,6.1,6.0,Core Systems / SDE,46.0,Needs Training,0
STU-2026-14423,ECE,7,5.36,66.0,50.0,2,1,73.6,69.7,36.2,4.0,2.4,5.5,4.5,8.0,5.5,5.3,5.6,1,5,3,0,7.8,8.7,Data Analyst / ML Engineer,83.4,Ready,1
STU-2026-14424,CSE,7,5.86,68.8,63.8,1,1,65.7,62.2,39.5,5.4,3.9,4.5,5.3,0.0,10.0,2.4,8.2,0,2,5,0,7.9,7.2,Core Systems / SDE,33.0,Needs Training,0
STU-2026-14425,ISE,7,6.35,71.4,62.1,2,0,90.3,55.8,86.0,8.9,9.2,8.0,7.3,7.7,10.0,4.5,10.0,0,2,4,4,6.2,5.8,Data Analyst / ML Engineer,97.5,Ready,1
STU-2026-14426,EEE,8,5.97,65.8,56.5,3,3,69.0,57.8,49.4,5.2,4.6,3.3,5.3,0.0,5.8,1.6,6.8,0,1,0,2,9.4,5.9,Core Systems / SDE,0.7,Needs Training,0
STU-2026-14427,ECE,6,7.49,77.9,69.0,1,0,81.1,69.3,67.6,5.1,7.0,6.2,7.0,9.7,5.0,4.3,10.0,0,1,3,0,8.7,9.7,Data Analyst / ML Engineer,99.3,Ready,1
STU-2026-14428,CSE,7,7.67,76.6,65.2,1,0,79.8,99.0,87.5,10.0,6.8,10.0,0.0,9.0,10.0,2.5,9.8,0,2,2,0,6.1,8.0,Data Analyst / ML Engineer,90.6,Ready,1
STU-2026-14429,ISE,6,6.23,61.0,63.3,1,0,61.1,59.8,47.7,3.2,3.8,6.3,4.7,8.4,9.6,5.1,5.8,0,3,1,4,6.2,5.9,Full-Stack Developer,76.8,Ready,1
STU-2026-14430,CSE,6,7.54,63.7,74.8,0,0,83.2,70.9,88.5,8.9,8.3,9.3,8.3,0.0,10.0,4.5,3.9,1,2,1,1,7.6,9.0,Core Systems / SDE,98.4,Ready,1
STU-2026-14431,Civil,6,6.93,61.5,57.5,0,0,89.4,75.9,56.5,5.0,7.0,1.4,5.8,10.0,8.8,3.6,8.9,0,1,0,0,6.2,7.0,Data Analyst / ML Engineer,95.1,Ready,1
STU-2026-14432,Mech,8,7.29,74.1,63.3,1,0,72.0,99.0,72.6,8.1,7.8,7.6,0.0,0.0,4.4,3.3,3.4,0,5,3,0,6.1,7.0,Core Systems / SDE,3.0,Needs Training,0
STU-2026-14433,CSE,7,6.71,61.4,54.5,1,0,74.4,88.4,78.4,8.4,7.2,8.1,8.0,0.0,9.8,1.9,10.0,1,0,3,0,8.0,6.9,Core Systems / SDE,92.9,Ready,1
STU-2026-14434,Mech,8,7.94,81.9,84.5,1,1,88.3,76.0,60.3,4.3,6.2,4.3,4.9,10.0,4.3,0.8,6.4,0,4,1,1,6.2,7.2,Data Analyst / ML Engineer,93.4,Ready,1
STU-2026-14435,Mech,7,9.2,98.0,90.8,0,0,90.6,84.2,91.1,9.2,8.5,7.0,0.0,10.0,6.7,2.8,9.1,2,2,1,2,7.7,8.3,Data Analyst / ML Engineer,99.1,Ready,1
STU-2026-14436,ISE,8,8.25,62.8,86.4,0,0,94.4,99.0,98.9,9.6,8.6,8.0,0.0,10.0,10.0,4.0,9.6,0,2,3,3,8.9,8.0,Data Analyst / ML Engineer,98.6,Ready,1
STU-2026-14437,ECE,7,8.93,82.1,95.6,0,0,82.6,84.0,88.0,8.6,6.5,8.5,0.0,10.0,3.1,5.3,8.9,0,3,3,0,8.1,6.6,Data Analyst / ML Engineer,96.1,Ready,1
STU-2026-14438,ISE,6,5.86,74.9,62.1,0,0,56.3,62.5,74.2,6.6,7.0,6.9,7.0,0.0,10.0,1.7,7.8,0,5,2,0,6.2,5.5,Core Systems / SDE,78.9,Ready,1
STU-2026-14439,ECE,7,6.66,73.6,65.2,2,0,73.2,74.3,41.6,2.7,3.9,3.2,3.8,8.6,0.4,1.6,6.5,2,2,0,0,6.8,6.0,Data Analyst / ML Engineer,15.6,Needs Training,0
STU-2026-14440,CSE,7,8.02,79.5,78.1,1,1,80.1,72.6,95.9,10.0,8.2,7.0,0.0,0.0,8.0,3.0,10.0,0,6,1,1,6.2,7.3,Data Analyst / ML Engineer,3.1,Needs Training,0
STU-2026-14441,CSE,7,9.06,85.8,80.8,0,0,94.0,71.1,99.0,8.8,9.6,9.3,10.0,10.0,10.0,1.0,10.0,0,1,2,0,6.4,5.9,Core Systems / SDE,99.8,Ready,1
STU-2026-14442,ISE,7,8.12,84.5,71.9,1,0,84.7,82.4,86.3,9.1,8.1,5.9,8.7,10.0,10.0,3.1,10.0,1,2,2,0,8.1,8.0,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-14443,CSE,7,6.27,71.2,59.5,2,0,63.7,80.1,57.8,4.4,7.2,6.7,0.0,7.0,10.0,2.3,7.7,2,2,0,2,6.3,6.7,Full-Stack Developer,4.8,Needs Training,0
STU-2026-14444,EEE,7,6.92,63.2,66.0,2,1,69.1,68.9,70.6,6.6,6.9,6.4,6.1,8.7,1.4,4.7,8.2,1,4,5,0,7.6,6.4,Data Analyst / ML Engineer,96.5,Ready,1
STU-2026-14445,CSE,7,7.77,87.0,63.1,0,0,98.1,70.2,63.1,5.1,8.2,6.9,0.0,10.0,9.9,2.7,10.0,0,2,2,0,10.0,8.0,Data Analyst / ML Engineer,31.0,Needs Training,0
STU-2026-14446,ISE,7,7.22,75.8,61.5,1,1,56.1,79.8,80.0,7.7,8.7,5.2,8.2,9.1,10.0,4.2,5.2,0,1,1,1,7.1,7.9,Full-Stack Developer,94.4,Ready,1
STU-2026-14447,Mech,8,6.52,73.1,55.6,1,1,58.2,65.9,51.2,3.5,6.5,4.2,6.6,8.5,5.6,7.7,6.0,0,2,1,1,5.9,5.6,Core Systems / SDE,66.2,Near-Ready,1
STU-2026-14448,ISE,8,7.08,78.3,59.9,1,0,60.0,66.9,54.7,6.6,5.3,6.4,6.5,10.0,8.9,0.0,4.9,1,4,0,0,8.0,7.9,Full-Stack Developer,98.3,Ready,1
STU-2026-14449,ISE,6,7.38,76.6,76.0,0,0,72.8,71.3,87.7,9.0,10.0,9.9,7.5,10.0,9.8,3.8,10.0,0,1,0,0,6.6,6.8,Data Analyst / ML Engineer,99.2,Ready,1
STU-2026-14450,Civil,6,6.21,67.4,59.6,3,1,52.4,68.0,88.4,9.6,9.5,6.9,0.0,7.7,7.6,5.8,8.4,0,1,0,1,5.8,4.7,Data Analyst / ML Engineer,10.0,Needs Training,0
STU-2026-14451,Mech,7,8.48,87.2,79.2,0,0,99.0,82.4,86.7,9.2,5.9,7.7,8.7,10.0,8.3,1.5,10.0,0,2,2,0,6.9,7.8,Data Analyst / ML Engineer,99.8,Ready,1
STU-2026-14452,CSE,7,6.92,68.6,70.4,1,0,70.2,79.6,66.3,9.0,4.0,4.8,7.7,9.0,8.5,5.8,8.1,2,4,1,0,9.4,10.0,Data Analyst / ML Engineer,99.8,Ready,1
STU-2026-14453,ISE,7,7.32,78.1,76.8,0,0,53.2,84.6,66.8,5.4,5.5,6.9,5.7,8.5,10.0,3.3,6.7,1,1,1,4,8.2,9.8,Full-Stack Developer,98.9,Ready,1
STU-2026-14454,Civil,7,8.54,83.0,84.2,1,0,87.4,78.1,93.8,9.9,9.6,9.6,8.5,10.0,4.3,3.8,8.3,0,3,4,1,7.3,7.3,Core Systems / SDE,99.9,Ready,1
STU-2026-14455,ISE,7,7.26,73.7,82.0,1,1,69.0,78.9,59.1,5.0,6.3,5.5,0.0,6.8,6.4,3.7,6.1,0,1,2,1,10.0,9.6,Data Analyst / ML Engineer,4.9,Needs Training,0
STU-2026-14456,ISE,7,8.48,93.4,80.8,0,0,92.6,91.8,86.3,7.7,8.1,6.8,9.4,9.8,10.0,4.5,10.0,0,1,1,1,7.1,7.6,Core Systems / SDE,99.9,Ready,1
STU-2026-14457,CSE,6,6.27,65.1,63.8,2,2,77.9,61.4,67.3,8.1,5.6,9.0,0.0,7.5,5.4,2.5,5.8,2,3,3,0,3.0,3.6,Data Analyst / ML Engineer,7.6,Needs Training,0
STU-2026-14458,CSE,8,7.88,81.4,71.3,0,0,90.1,79.6,94.0,10.0,9.0,10.0,0.0,10.0,10.0,5.6,8.7,1,1,1,0,6.9,8.2,Data Analyst / ML Engineer,96.4,Ready,1
STU-2026-14459,ECE,7,8.32,81.7,66.0,0,0,82.6,80.1,62.1,7.3,5.9,4.7,7.2,0.0,2.9,7.3,10.0,0,1,1,0,8.4,8.2,Core Systems / SDE,94.8,Ready,1
STU-2026-14460,EEE,7,6.49,64.9,64.7,1,1,55.0,71.6,71.5,6.4,8.6,6.9,6.9,0.0,6.4,6.3,5.4,0,3,3,0,5.6,4.8,Core Systems / SDE,37.0,Needs Training,0
STU-2026-14461,Civil,7,7.2,84.8,76.1,2,2,84.4,54.0,57.5,4.9,5.9,4.4,6.3,9.7,5.7,3.3,9.1,0,0,3,0,8.4,7.9,Data Analyst / ML Engineer,74.3,Near-Ready,1
STU-2026-14462,EEE,6,7.23,64.6,65.1,0,0,70.2,86.0,68.5,7.1,6.6,4.4,6.6,0.0,6.0,3.5,4.4,1,1,4,0,5.4,6.2,Core Systems / SDE,82.8,Ready,1
STU-2026-14463,CSE,7,7.63,77.2,70.0,0,0,65.2,97.0,71.0,7.1,8.8,6.5,9.5,7.5,9.5,0.6,7.2,1,2,1,0,10.0,9.5,Core Systems / SDE,99.9,Ready,1
STU-2026-14464,CSE,6,7.92,72.1,82.7,1,0,75.4,82.0,68.5,6.1,8.1,3.7,9.2,8.8,10.0,5.6,8.1,2,1,2,2,8.6,8.0,Full-Stack Developer,99.8,Ready,1
STU-2026-14465,Civil,6,6.4,73.9,63.1,3,0,73.0,71.5,83.2,8.1,9.2,7.1,7.2,8.1,9.9,7.6,10.0,3,3,1,0,7.9,5.2,Data Analyst / ML Engineer,98.0,Ready,1
STU-2026-14466,CSE,7,7.33,74.0,64.7,0,0,93.1,88.8,84.7,7.9,8.3,6.6,0.0,10.0,9.7,4.3,8.3,1,7,2,0,8.6,8.8,Data Analyst / ML Engineer,99.4,Ready,1
STU-2026-14467,CSE,6,9.15,87.0,79.3,0,0,83.6,99.0,99.0,9.5,8.3,8.1,10.0,10.0,10.0,2.8,8.5,0,2,3,0,7.3,8.4,Core Systems / SDE,99.9,Ready,1
STU-2026-14468,Mech,7,8.56,73.7,85.8,0,0,87.7,71.9,62.7,6.8,7.3,6.2,7.3,0.0,5.5,0.0,10.0,0,1,3,2,6.6,5.3,Core Systems / SDE,83.0,Ready,1
STU-2026-14469,ECE,7,8.27,91.8,77.9,0,0,70.1,85.7,81.7,7.9,7.6,8.0,6.1,9.2,5.8,4.1,6.6,0,1,0,0,4.2,6.1,Core Systems / SDE,94.0,Ready,1
STU-2026-14470,CSE,6,7.19,65.1,68.9,1,1,78.4,71.7,88.1,7.2,8.2,5.4,8.9,7.8,10.0,1.8,7.7,1,2,0,0,7.6,9.7,Core Systems / SDE,97.7,Ready,1
STU-2026-14471,Mech,6,9.74,97.7,81.2,0,0,86.5,86.5,61.9,4.8,5.3,6.8,7.1,10.0,4.8,4.7,10.0,2,5,2,2,5.7,7.1,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-14472,Civil,7,8.53,90.1,84.3,1,0,87.9,59.3,59.6,7.3,6.0,4.5,6.0,0.0,5.0,4.3,8.0,1,2,2,0,3.8,5.4,Core Systems / SDE,58.1,Needs Training,1
STU-2026-14473,CSE,6,7.44,88.3,79.2,0,0,67.5,97.7,97.6,10.0,8.5,8.2,6.9,7.3,8.4,3.7,5.8,1,1,1,1,7.7,8.2,Core Systems / SDE,99.4,Ready,1
STU-2026-14474,Mech,7,7.64,73.7,71.1,0,0,80.3,59.0,83.1,7.7,8.0,7.0,7.3,10.0,5.0,3.4,7.1,1,2,1,2,6.2,4.7,Core Systems / SDE,98.1,Ready,1
STU-2026-14475,ISE,7,6.9,65.5,70.4,1,1,64.1,76.4,65.3,5.8,6.8,5.1,5.8,7.9,10.0,4.3,9.8,1,1,1,0,9.0,7.5,Data Analyst / ML Engineer,94.0,Ready,1
STU-2026-14476,ISE,8,7.83,76.0,72.4,0,0,82.8,80.3,82.0,8.8,8.2,10.0,0.0,0.0,9.9,2.9,9.0,0,2,0,1,8.7,9.6,Data Analyst / ML Engineer,7.2,Needs Training,0
STU-2026-14477,Mech,8,8.05,76.9,81.2,0,0,92.3,83.5,44.5,3.1,4.7,4.9,4.8,10.0,6.8,5.8,6.4,2,1,1,0,5.5,7.5,Data Analyst / ML Engineer,97.1,Ready,1
STU-2026-14478,Civil,7,8.17,70.2,81.5,0,0,78.1,77.1,79.7,7.2,7.7,9.4,7.1,9.7,6.9,3.6,8.1,3,1,1,1,4.7,4.3,Core Systems / SDE,99.6,Ready,1
STU-2026-14479,CSE,7,7.2,83.0,67.4,1,0,80.3,74.8,86.8,6.8,8.7,6.2,8.5,9.6,10.0,10.0,7.3,0,4,1,0,4.6,6.8,Core Systems / SDE,98.7,Ready,1
STU-2026-14480,CSE,7,5.78,58.6,50.0,3,2,66.4,50.2,80.2,9.3,5.9,5.3,8.1,0.0,10.0,2.6,6.2,0,4,1,0,9.6,7.7,Core Systems / SDE,32.2,Needs Training,0
STU-2026-14481,CSE,7,7.67,76.2,68.3,2,1,62.2,82.6,93.7,8.0,8.3,9.4,7.5,0.0,10.0,2.6,8.8,3,2,2,0,8.1,7.0,Core Systems / SDE,95.2,Ready,1
STU-2026-14482,ECE,7,8.18,85.3,80.5,0,0,99.0,81.4,52.6,5.6,3.0,3.0,5.8,10.0,7.0,6.0,9.2,0,2,3,0,6.6,6.5,Data Analyst / ML Engineer,97.1,Ready,1
STU-2026-14483,CSE,7,6.32,74.1,69.0,1,1,54.4,65.3,48.3,3.1,3.6,4.0,4.5,8.0,7.5,2.4,4.5,0,3,0,3,7.1,6.3,Full-Stack Developer,56.7,Needs Training,1
STU-2026-14484,ISE,7,7.3,67.1,66.6,0,0,68.6,71.4,72.8,8.9,6.0,7.2,7.6,6.8,7.6,3.3,9.2,0,3,0,2,7.7,7.4,Data Analyst / ML Engineer,95.1,Ready,1
STU-2026-14485,CSE,6,8.88,89.6,93.2,0,0,96.9,82.9,65.1,7.4,7.0,6.3,5.5,10.0,10.0,3.5,10.0,2,1,1,1,7.0,7.9,Data Analyst / ML Engineer,99.8,Ready,1
STU-2026-14486,ISE,6,6.08,56.4,71.3,1,0,62.0,67.7,64.4,9.1,5.2,4.7,6.5,6.9,9.1,8.4,7.2,1,1,0,0,10.0,9.0,Data Analyst / ML Engineer,89.2,Ready,1
STU-2026-14487,CSE,7,7.09,74.2,74.0,1,0,78.5,95.6,61.3,5.6,2.8,3.8,6.2,9.3,10.0,2.9,9.3,0,0,1,0,6.4,7.8,Data Analyst / ML Engineer,91.1,Ready,1
STU-2026-14488,EEE,8,9.04,90.6,77.1,0,0,74.7,96.9,75.5,7.4,5.1,7.4,7.0,10.0,1.3,6.0,10.0,3,3,1,0,9.4,10.0,Data Analyst / ML Engineer,100.0,Ready,1
STU-2026-14489,CSE,7,7.57,73.5,78.1,1,1,70.1,82.7,65.0,8.6,7.1,5.4,6.0,0.0,10.0,6.5,8.9,1,2,0,0,6.9,6.4,Core Systems / SDE,58.0,Needs Training,1
STU-2026-14490,CSE,7,6.82,71.4,63.2,0,0,53.0,47.4,81.0,8.3,6.4,7.2,6.8,7.0,9.0,2.6,10.0,0,3,1,1,6.5,4.5,Data Analyst / ML Engineer,89.3,Ready,1
STU-2026-14491,Mech,8,7.39,76.3,67.5,0,0,80.8,67.8,87.4,7.1,8.8,9.0,8.8,10.0,3.5,3.9,5.0,0,2,2,1,7.6,8.1,Core Systems / SDE,99.5,Ready,1
STU-2026-14492,ECE,7,8.31,82.1,82.3,0,0,62.7,89.9,67.7,8.5,5.3,6.3,0.0,8.4,3.6,5.3,7.7,2,1,1,2,5.1,7.0,Data Analyst / ML Engineer,81.3,Ready,1
STU-2026-14493,CSE,7,7.18,71.8,72.8,2,1,60.6,84.8,87.5,8.6,8.2,7.3,7.8,7.1,10.0,3.3,6.2,1,1,0,0,8.4,7.1,Core Systems / SDE,86.0,Ready,1
STU-2026-14494,CSE,7,8.06,72.3,80.3,0,0,87.9,86.3,75.5,9.1,7.1,4.3,8.0,9.5,9.8,2.7,6.2,0,3,2,2,7.2,8.5,Data Analyst / ML Engineer,99.7,Ready,1
STU-2026-14495,ECE,6,7.66,70.6,78.4,2,0,73.1,81.5,54.8,5.2,3.8,6.9,8.1,0.0,1.4,5.5,7.9,2,4,3,0,8.5,7.2,Core Systems / SDE,96.3,Ready,1
STU-2026-14496,ISE,7,7.75,74.2,74.1,0,0,69.5,68.3,70.9,10.0,8.6,7.0,7.9,0.0,8.2,3.0,5.5,1,2,2,1,7.4,7.3,Core Systems / SDE,96.7,Ready,1
STU-2026-14497,EEE,7,8.13,75.0,67.5,0,0,79.1,73.3,59.6,6.5,4.6,5.0,7.2,8.1,8.3,7.6,9.0,0,5,3,2,8.2,7.5,Data Analyst / ML Engineer,99.4,Ready,1
STU-2026-14498,ISE,7,7.08,68.7,83.6,1,0,97.1,65.4,69.5,8.3,9.0,6.9,8.3,10.0,9.5,1.6,10.0,0,1,1,2,6.3,7.0,Data Analyst / ML Engineer,97.0,Ready,1
STU-2026-14499,CSE,7,6.36,65.6,60.4,1,1,86.1,79.6,77.9,7.7,6.7,8.0,5.9,10.0,10.0,1.7,8.9,3,2,2,0,6.1,7.3,Data Analyst / ML Engineer,99.0,Ready,1
STU-2026-14500,ISE,6,7.92,79.9,71.0,0,0,81.2,76.2,92.9,8.5,9.9,10.0,8.8,7.2,10.0,4.9,7.8,0,4,1,0,7.5,8.1,Core Systems / SDE,99.7,Ready,1
STU-2026-14501,ECE,8,7.25,77.0,62.0,1,0,99.0,76.3,53.7,3.2,2.5,3.3,7.4,10.0,6.1,3.1,10.0,1,1,0,0,7.5,6.8,Data Analyst / ML Engineer,98.5,Ready,1
STU-2026-14502,Mech,6,6.91,71.7,68.7,2,2,72.8,80.2,64.5,6.8,2.3,3.1,7.1,7.2,8.7,0.0,10.0,3,1,0,2,7.3,7.2,Data Analyst / ML Engineer,85.2,Ready,1
STU-2026-14503,CSE,7,7.98,80.5,76.7,1,0,92.8,62.9,78.3,8.5,8.1,7.4,7.2,10.0,10.0,4.4,8.0,1,4,1,2,5.9,5.6,Data Analyst / ML Engineer,99.4,Ready,1
STU-2026-14504,ISE,7,8.81,90.1,82.4,0,0,76.2,99.0,99.0,10.0,10.0,10.0,9.5,0.0,10.0,4.3,5.7,1,2,1,0,5.3,7.6,Core Systems / SDE,99.2,Ready,1
STU-2026-14505,CSE,7,7.23,68.0,80.8,2,0,82.3,81.6,80.7,10.0,9.0,8.3,8.1,10.0,10.0,1.6,9.4,0,3,1,0,6.5,5.3,Data Analyst / ML Engineer,97.6,Ready,1
STU-2026-14506,ISE,7,7.41,70.0,76.4,0,0,70.1,64.9,82.7,8.5,8.6,7.0,7.2,8.0,10.0,2.6,8.7,0,7,3,0,5.8,5.3,Data Analyst / ML Engineer,99.0,Ready,1
STU-2026-14507,Mech,7,6.1,61.6,53.9,3,3,62.5,66.6,53.1,4.6,3.2,4.7,4.3,0.0,6.5,2.4,10.0,1,0,0,0,5.1,5.7,Data Analyst / ML Engineer,0.4,Needs Training,0
STU-2026-14508,ISE,8,7.16,68.6,84.2,1,0,91.3,73.9,82.0,6.8,9.1,8.4,8.9,9.4,10.0,2.5,10.0,0,5,0,0,4.6,5.1,Core Systems / SDE,98.4,Ready,1
STU-2026-14509,Mech,8,7.64,66.5,63.1,1,0,83.8,75.6,39.0,5.8,3.8,6.4,4.1,10.0,4.0,5.4,9.9,1,2,4,0,7.4,5.9,Data Analyst / ML Engineer,94.2,Ready,1
STU-2026-14510,ECE,7,7.38,78.2,70.7,0,0,75.3,80.2,63.1,3.5,2.6,5.0,6.3,8.5,7.4,6.7,7.4,1,3,0,1,6.9,7.9,Core Systems / SDE,98.7,Ready,1
STU-2026-14511,Mech,7,7.0,65.5,63.3,1,1,89.6,52.3,74.6,5.7,4.9,8.6,7.6,10.0,3.7,2.9,10.0,0,1,1,0,9.7,6.8,Core Systems / SDE,95.7,Ready,1
STU-2026-14512,EEE,6,8.2,92.6,80.8,0,0,80.4,95.2,71.2,9.7,3.8,6.6,0.0,0.0,5.1,4.8,9.6,2,0,1,2,7.0,7.6,Data Analyst / ML Engineer,7.5,Needs Training,0
STU-2026-14513,CSE,8,7.46,76.4,76.7,0,0,67.7,82.7,67.9,5.8,8.2,6.2,5.7,10.0,3.9,2.5,10.0,1,3,2,3,6.3,9.2,Data Analyst / ML Engineer,99.1,Ready,1
STU-2026-14514,CSE,8,9.9,87.1,89.3,0,0,83.4,99.0,99.0,7.7,9.8,9.4,9.8,10.0,8.3,2.6,8.1,1,2,0,1,9.4,9.6,Core Systems / SDE,100.0,Ready,1
STU-2026-14515,ISE,7,7.63,80.8,80.9,1,1,72.4,79.5,87.2,7.9,9.2,7.3,9.1,7.8,9.1,2.7,9.2,1,0,2,2,7.9,9.1,Core Systems / SDE,98.3,Ready,1
STU-2026-14516,CSE,7,5.0,55.0,53.4,4,0,43.5,64.2,80.6,8.4,6.9,6.2,9.8,6.8,10.0,4.8,4.2,0,3,1,1,8.1,8.3,Core Systems / SDE,85.4,Ready,1
STU-2026-14517,ISE,7,6.18,66.2,71.9,2,0,72.7,84.8,79.0,7.5,8.9,8.2,6.8,7.2,9.1,4.9,7.4,2,3,0,0,4.5,7.0,Core Systems / SDE,96.6,Ready,1
STU-2026-14518,ISE,7,7.99,76.9,83.0,0,0,84.6,69.5,74.4,6.5,6.4,7.0,8.4,10.0,10.0,4.2,8.2,0,3,3,0,9.3,8.2,Core Systems / SDE,99.9,Ready,1
STU-2026-14519,Civil,8,6.69,63.3,62.6,3,2,90.2,80.9,57.7,6.1,5.4,4.9,5.7,9.5,4.1,1.8,7.3,1,1,1,1,6.5,7.5,Data Analyst / ML Engineer,49.6,Needs Training,0
STU-2026-14520,ISE,7,6.76,60.7,73.8,2,0,71.5,78.0,85.0,8.0,6.1,6.7,8.8,0.0,10.0,3.6,8.2,0,3,2,0,4.1,4.9,Core Systems / SDE,73.0,Near-Ready,1
STU-2026-14521,EEE,7,6.04,55.6,56.0,1,1,65.9,54.4,69.2,7.7,7.3,4.1,7.8,0.0,1.9,5.0,6.9,1,6,1,0,4.7,6.3,Core Systems / SDE,69.2,Near-Ready,1
STU-2026-14522,Mech,7,6.88,62.2,71.8,0,0,78.5,51.3,45.3,4.0,5.5,3.9,4.3,9.0,5.5,0.9,10.0,2,2,3,0,8.7,6.1,Data Analyst / ML Engineer,97.1,Ready,1
STU-2026-14523,Mech,8,7.61,74.6,77.1,0,0,73.7,66.4,46.3,4.4,5.4,3.9,0.0,9.0,3.1,2.4,8.9,1,3,1,1,8.9,8.4,Data Analyst / ML Engineer,27.0,Needs Training,0
STU-2026-14524,CSE,7,7.82,78.2,71.5,0,0,81.4,67.0,53.5,7.4,6.6,4.9,5.6,10.0,10.0,3.1,9.3,3,3,2,1,6.0,6.4,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-14525,ISE,7,6.28,56.1,50.0,1,1,64.9,51.8,57.2,5.1,6.4,6.4,6.0,7.5,10.0,3.3,9.8,1,0,3,0,7.8,7.5,Data Analyst / ML Engineer,71.7,Near-Ready,1
STU-2026-14526,CSE,7,8.29,87.8,89.3,1,0,90.0,76.8,89.7,8.8,8.3,7.8,9.0,0.0,10.0,3.8,10.0,0,2,0,2,5.6,6.7,Core Systems / SDE,92.0,Ready,1
STU-2026-14527,ISE,8,6.09,64.6,63.9,3,3,78.0,77.6,55.0,5.4,5.2,7.6,7.6,8.3,9.7,4.2,10.0,1,1,0,0,8.8,8.1,Data Analyst / ML Engineer,37.0,Needs Training,0
STU-2026-14528,ISE,7,7.88,93.6,75.8,0,0,76.7,69.7,90.7,6.8,8.8,7.2,0.0,10.0,10.0,2.5,7.2,1,4,1,0,5.7,4.9,Full-Stack Developer,91.7,Ready,1
STU-2026-14529,EEE,8,7.77,75.6,74.9,0,0,74.8,76.2,87.8,8.0,8.2,6.6,8.5,9.6,7.4,0.5,7.2,0,0,2,1,8.1,8.0,Core Systems / SDE,99.7,Ready,1
STU-2026-14530,ISE,8,6.37,79.6,70.1,2,2,81.9,55.0,52.8,5.4,8.0,5.7,6.2,10.0,9.9,6.6,7.3,1,2,4,0,5.5,7.0,Full-Stack Developer,65.8,Near-Ready,1
STU-2026-14531,ISE,7,6.24,69.5,77.5,2,2,65.7,57.8,54.5,5.3,4.2,1.5,4.5,6.8,8.7,2.2,7.3,0,2,2,1,7.2,7.2,Data Analyst / ML Engineer,15.8,Needs Training,0
STU-2026-14532,Civil,7,7.82,66.7,81.4,0,0,98.0,52.5,61.4,5.9,4.8,5.1,7.4,10.0,4.9,5.8,10.0,1,2,0,0,7.0,7.4,Data Analyst / ML Engineer,98.9,Ready,1
STU-2026-14533,CSE,7,6.78,62.5,69.2,2,2,59.7,60.5,63.9,6.1,6.7,7.7,7.2,8.4,9.5,4.1,7.2,2,1,2,0,8.7,7.6,Core Systems / SDE,85.1,Ready,1
STU-2026-14534,ISE,7,7.19,75.0,72.0,3,1,50.6,62.6,70.1,6.2,8.0,4.4,6.5,0.0,9.6,3.7,5.5,0,4,1,0,7.5,8.3,Core Systems / SDE,37.4,Needs Training,0
